929,CONFIRMED,1.611887177000,1.09000,1712.0,2028.48
930,CONFIRMED,3.071545396000,1.06000,1380.0,857.34
936,CONFIRMED,4.228649880000,1.68000,1371.0,834.72
937,CONFIRMED,7.466621970000,1.49000,1134.0,390.31
938,CONFIRMED,16.259457340000,1.52000,875.0,138.51
939,CONFIRMED,11.131751900000,1.29000,992.0,229.32
940,CONFIRMED,16.087864780000,2.60000,719.0,63.13
941,CONFIRMED,41.749498270000,3.40000,523.0,17.70
946,CONFIRMED,7.972513469000,3.23000,497.0,14.40
947,CONFIRMED,2.453235899000,2.23000,736.0,69.20
949,CONFIRMED,6.040452940000,2.53000,1147.0,409.76
950,CONFIRMED,4.138536769000,2.49000,1301.0,677.66
951,CONFIRMED,31.804740450000,2.06000,615.0,33.82
952,CONFIRMED,16.258358600000,0.87000,769.0,82.68
953,CONFIRMED,8.600153301000,7.47000,1016.0,252.15
966,CONFIRMED,2.462342175000,1.21000,1290.0,654.26
967,CONFIRMED,4.822977350000,1.68000,1030.0,266.31
968,CONFIRMED,28.779581300000,1.83000,641.0,39.85
969,CONFIRMED,15.660576590000,1.92000,785.0,89.76
976,CONFIRMED,30.864378690000,2.45000,600.0,30.56
977,CONFIRMED,9.360639710000,1.76000,892.0,149.82
978,CONFIRMED,14.667192700000,1.53000,768.0,82.39
979,CONFIRMED,68.161359800000,1.75000,460.0,10.63
980,CONFIRMED,18.164078760000,1.96000,501.0,14.91
981,CONFIRMED,5.714890717000,1.33000,737.0,69.81
982,CONFIRMED,122.386381200000,1.73000,265.0,1.17
983,CONFIRMED,267.283301000000,1.42000,205.0,0.41
984,CONFIRMED,12.441687100000,0.59000,569.0,24.73
990,CONFIRMED,21.775687510000,4.77000,853.0,125.14
991,CONFIRMED,41.028063700000,4.14000,691.0,53.80
992,CONFIRMED,31.784767850000,3.66000,752.0,75.59
993,CONFIRMED,13.175566720000,2.68000,1009.0,244.58
994,CONFIRMED,5.668154360000,1.54000,1336.0,752.70
995,CONFIRMED,17.406659380000,2.50000,764.0,80.56
996,CONFIRMED,7.693640420000,1.91000,1003.0,239.66
998,CONFIRMED,5.374934910000,1.81000,1377.0,849.39
999,CONFIRMED,8.585982020000,1.48000,1178.0,454.63
1001,CONFIRMED,44.699504000000,2.97000,502.0,15.05
1002,CONFIRMED,3.619312195000,1.72000,1161.0,429.26
1011,CONFIRMED,4.585466823000,2.64000,1235.0,550.50
1012,CONFIRMED,22.714445820000,3.21000,725.0,65.24
1013,CONFIRMED,47.903521100000,2.56000,565.0,24.12
